1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,class
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,C,A,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,C,A,C,B,A,A,B,B,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,C,A,C,B,A,A,B,B,A,C,A,A,A,B,A,A,A,B,A,A,B,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,C,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,C,B,C,B,B,B,B,B,B,C,A,A,A,B,B,B,A,A,A,A,B,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,D,B,C,C,B,C,B,C,C,C,A,A,A,B,C,B,A,A,B,A,C,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,C,A,C,C,D,D,D,B,D,D,C,A,A,A,A,D,D,C,C,B,A,C,FALSE
A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,C,C,C,C,D,D,D,B,D,D,C,A,A,A,A,D,D,C,A,B,A,C,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,A,B,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,B,A,B,A,A,A,C,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,A,A,A,D,A,A,A,A,C,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,B,B,A,A,A,A,A,A,A,A,C,B,A,A,B,B,A,C,A,A,A,C,B,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,C,B,B,A,A,A,A,A,A,C,A,C,B,A,A,B,B,A,C,A,A,A,C,B,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,A,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,TRUE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,C,A,A,A,A,A,A,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,A,A,A,D,A,A,A,A,C,A,A,A,A,A,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,B,A,C,B,A,A,B,B,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,C,A,C,A,A,A,B,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,C,A,C,A,A,A,B,A,A,C,A,A,A,C,A,A,A,B,A,A,A,FALSE
A,A,A,A,A,A,A,D,B,B,A,A,A,A,A,A,C,B,C,C,B,B,B,C,B,C,A,A,A,C,B,B,A,B,A,A,A,FALSE
A,A,A,A,A,A,B,D,A,A,A,A,A,A,A,B,B,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,B,FALSE
A,A,A,A,A,B,A,D,B,C,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,C,B,B,A,D,A,A,A,A,A,A,A,FALSE
A,A,A,A,A,B,A,D,B,C,A,A,A,A,A,A,B,B,A,A,A,A,D,A,A,C,B,B,A,C,A,A,A,A,A,A,A,FALSE
A,A,A,A,B,A,A,A,A,A,A,D,A,A,A,B,A,C,A,B,B,B,D,B,B,D,A,A,A,A,C,B,B,A,B,C,B,FALSE
A,A,A,A,B,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,A,A,B,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,A,A,B,A,A,D,B,B,A,A,A,A,A,A,B,A,C,A,A,A,B,A,A,C,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,A,A,B,A,A,D,B,B,A,A,A,A,A,A,D,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,A,A,C,A,A,B,B,B,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,C,A,FALSE
A,A,A,A,C,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,A,A,A,B,A,A,A,D,A,A,A,A,B,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,A,A,A,B,B,B,A,A,A,A,A,A,C,A,A,A,A,A,C,A,A,C,A,A,A,B,A,A,A,A,A,C,B,FALSE
A,A,A,C,A,A,A,B,B,B,A,A,A,A,A,B,B,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,C,B,FALSE
A,A,A,C,A,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,A,C,B,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,B,A,A,B,A,A,A,D,A,A,A,A,C,A,B,B,A,A,C,B,A,D,A,A,A,A,A,B,A,A,A,C,A,FALSE
A,A,A,C,B,A,A,B,B,B,A,A,A,A,A,A,B,A,C,D,C,C,B,D,C,C,A,A,A,B,C,C,A,B,B,C,B,FALSE
A,A,A,C,B,A,A,D,B,B,A,A,A,A,A,A,A,B,C,C,B,B,B,C,B,C,A,A,A,C,A,B,B,C,A,C,A,FALSE
A,A,B,A,A,A,A,A,A,A,A,D,A,A,A,B,A,C,A,C,B,C,D,C,C,D,A,A,A,A,C,B,C,B,A,A,B,FALSE
A,A,B,A,A,A,A,A,A,A,A,D,A,A,A,B,B,C,C,D,D,D,B,D,D,D,A,A,A,A,D,D,C,C,B,A,B,FALSE
A,A,B,A,A,A,A,A,A,A,A,D,A,A,A,B,C,C,C,D,C,D,B,D,C,D,A,A,A,A,D,D,B,A,B,A,C,FALSE
A,A,B,A,A,A,A,A,A,A,A,D,A,A,A,B,C,C,C,D,C,D,B,D,C,D,A,A,A,A,D,D,C,A,B,A,C,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,A,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,B,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,B,C,A,A,B,B,D,A,A,D,A,A,A,B,B,B,B,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,C,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,C,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,C,B,C,C,B,B,B,C,B,D,A,A,A,B,C,B,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,A,D,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,A,C,A,B,B,B,D,B,B,D,A,A,A,A,B,B,B,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,B,A,A,A,A,A,C,A,A,D,A,A,A,A,A,A,A,B,A,A,B,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,B,A,C,B,B,B,B,B,A,D,A,A,A,A,A,B,A,B,A,A,B,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,B,B,A,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,A,B,TRUE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,C,A,A,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,A,A,A,D,A,A,A,B,C,B,A,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,B,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,B,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,B,C,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,B,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,A,A,B,A,A,B,A,B,C,B,B,B,B,B,B,C,A,A,B,B,B,B,A,B,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,A,A,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,A,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,A,B,A,A,A,A,D,A,A,C,A,A,A,B,B,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,A,C,B,A,A,B,B,A,C,A,A,A,C,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,B,C,B,B,B,B,B,B,C,A,A,A,B,B,B,A,A,B,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,B,C,C,B,B,B,C,B,C,A,A,A,B,B,B,A,C,B,A,C,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,C,A,A,B,B,D,A,B,C,A,A,A,B,B,B,C,A,B,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,B,C,A,B,B,B,D,B,B,C,A,A,A,B,B,B,B,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,C,A,C,A,A,A,B,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,C,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,A,A,A,B,D,B,C,B,B,A,B,B,A,C,A,A,A,B,A,B,A,C,A,A,B,FALSE
A,A,B,A,A,A,A,B,B,B,B,D,B,A,A,B,C,A,C,B,A,A,B,B,A,C,A,A,B,B,B,A,A,A,A,A,B,FALSE
A,A,B,A,A,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,A,A,A,D,A,A,A,A,C,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,A,A,A,A,A,A,B,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,A,A,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,A,A,A,A,A,A,C,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,A,A,A,A,A,A,D,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,B,D,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,B,D,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,B,A,A,A,FALSE
A,A,B,A,A,A,A,C,B,B,B,D,A,A,A,A,C,A,C,B,A,A,B,B,A,C,A,A,A,C,A,A,A,C,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,A,D,A,A,A,A,A,B,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,A,D,A,A,A,A,C,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,B,D,A,A,A,A,A,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,A,A,B,D,A,A,A,A,A,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,A,A,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,A,A,A,A,A,A,B,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,A,A,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,A,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,A,A,C,B,A,A,B,B,A,C,A,A,A,C,A,B,A,B,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,A,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,A,B,B,B,B,B,C,B,A,C,A,A,A,C,A,B,A,B,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,B,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,B,A,B,A,A,A,C,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,B,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,B,A,A,A,FALSE
A,A,B,A,A,A,A,D,B,B,B,D,A,A,A,A,C,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,B,A,D,B,C,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,C,B,B,A,D,A,A,A,A,A,A,A,FALSE
A,A,B,A,A,B,A,D,B,C,B,D,A,A,A,A,A,A,A,A,A,A,D,A,A,C,B,B,A,C,A,A,A,A,A,A,A,FALSE
A,A,B,A,B,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,A,B,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,A,C,B,B,B,D,A,A,A,A,B,A,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,A,D,A,A,A,D,A,A,A,A,B,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,A,D,B,B,B,D,A,A,A,A,A,A,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,C,A,A,B,A,A,A,D,A,A,A,A,A,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,A,C,A,A,C,B,B,A,A,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,B,B,C,A,FALSE
A,A,B,C,A,A,A,B,A,A,A,D,A,A,A,A,B,B,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,C,A,A,A,B,B,B,B,D,A,A,A,B,C,B,C,C,C,C,B,C,C,C,A,A,A,B,C,B,C,C,B,B,C,FALSE
A,A,B,C,A,A,A,C,B,B,B,D,A,A,A,A,A,B,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,B,C,A,A,A,D,B,B,B,D,A,A,A,A,A,B,C,B,B,B,B,B,B,C,A,A,A,C,A,B,B,C,A,C,A,FALSE
A,A,B,C,A,A,A,D,B,B,B,D,A,A,A,A,C,A,A,A,A,A,D,A,A,C,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,B,C,B,A,A,B,A,A,A,D,A,A,A,A,D,A,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,C,A,FALSE
A,A,B,C,B,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A,A,C,A,A,A,A,A,C,A,FALSE
A,A,B,D,C,A,A,B,B,B,A,A,A,A,A,A,B,C,C,C,C,C,B,C,C,C,A,A,A,B,C,B,C,B,B,C,B,FALSE
A,A,C,A,A,A,A,A,A,A,A,D,A,A,A,B,C,C,A,B,B,B,D,B,B,D,A,A,B,A,C,B,B,A,A,A,B,FALSE
A,A,C,A,A,A,A,A,A,A,A,D,A,A,A,B,C,C,C,C,C,C,B,C,C,D,A,A,A,A,C,C,C,B,B,A,B,FALSE
A,A,C,A,A,A,A,B,A,A,A,D,A,A,A,A,B,C,A,A,A,A,D,A,A,D,A,A,A,B,A,A,A,A,A,A,A,FALSE
A,A,C,A,A,A,A,B,B,B,A,A,B,A,A,B,C,C,C,C,C,C,B,C,C,C,A,A,B,B,C,C,C,B,B,A,C,FALSE
A,A,C,A,A,A,A,B,B,B,B,D,B,A,A,B,C,B,A,B,A,A,D,B,A,C,A,A,B,B,A,A,A,B,A,A,B,FALSE
A,A,C,A,C,A,A,A,B,B,A,A,C,A,A,C,C,C,C,D,D,D,B,D,D,C,A,A,C,A,D,D,C,C,C,C,C,FALSE
A,A,C,C,A,A,B,B,A,A,B,D,B,A,A,B,B,B,A,A,A,A,D,A,A,C,A,A,A,B,A,A,A,B,B,C,C,FALSE
A,B,A,A,A,A,C,D,A,A,A,A,B,A,A,B,C,B,A,A,A,A,D,A,A,A,A,A,A,B,A,A,A,A,C,A,B,FALSE
A,B,A,A,A,B,B,B,B,B,A,A,B,A,A,B,B,B,A,A,A,A,D,A,A,C,B,B,C,B,A,A,A,B,B,A,C,FALSE
A,B,A,A,A,B,B,B,B,B,A,A,B,B,D,B,C,A,C,C,B,B,B,C,B,D,B,B,B,B,B,B,A,B,B,A,C,FALSE
A,B,A,A,A,B,B,C,B,B,A,A,B,B,D,B,B,A,C,B,A,A,B,B,A,D,B,B,A,C,A,A,A,B,A,A,B,FALSE
A,B,A,A,A,B,B,D,B,B,A,A,B,A,A,A,B,A,A,A,A,A,D,A,A,C,B,B,A,D,A,A,A,A,A,A,A,FALSE
A,B,A,A,A,B,B,D,B,B,A,A,B,A,A,A,B,A,C,A,A,A,B,A,A,C,B,B,B,C,A,A,A,A,A,A,A,FALSE
A,B,A,A,A,B,B,D,B,B,A,A,B,A,A,A,B,A,C,B,A,A,B,B,A,C,B,B,B,C,A,A,A,B,A,A,A,FALSE
A,B,A,A,A,B,B,D,B,B,A,A,B,A,A,A,C,A,A,A,A,A,D,A,A,C,B,B,B,C,A,A,A,B,A,A,A,FALSE
A,B,A,A,A,B,B,D,B,B,A,A,B,A,A,A,C,B,A,B,A,A,D,B,A,C,B,B,A,C,A,A,A,A,A,A,A,FALSE
